otu_id	reference_id	reference_taxonomy	phylum	class	order	family	genus	species	rank	score	abundance
0f545adfcbfe176461807af2f0c9385712cb45a8	EUK0633808	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella_pseudo_sp_0003	genus	1	97
9268b4c0c023951f1882ad1166d59263415dde2b	OK159911	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__Arcangeliella_corkii	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella corkii	species	0.995	96
2a7e9f945dab9ba5c7440c7ebc748ab24f61b8ad	EUK0667627	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Phellodon;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Phellodon	Phellodon_pseudo_sp_0003	genus	0.998	96
1e00524b42e882f295ddcfedd6ddaae3175b1d45	UDB016683	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_coerulea	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella coerulea	species	0.995	96
44c2e9a788e9980dff0d40220e1b7b39afb39870	EUK0633957	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0009	genus	0.999	96
f32bfb3657fd14f4b8813913661412a12f3dfc59	EUK0442769	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0034	genus	0.997	96
eaf89814d13c592b1969cf261f9b9aee23ad4f26	EUK0634759	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0043	genus	0.977	96
b9a8dd36e3eb752389bcae6cdcd52bc4d08a717d	EUK1662838	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0011	genus	0.916	96
8d1235615355d750598b8b9695b0ec5915176be7	KP308820	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_rufoflavipes	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe rufoflavipes	species	1	95
26cca221874f1d9ca6656d277437dbd10c99440e	EUK0633940	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_pseudo_sp_0004	genus	0.998	95
3a0e8c9d7bddfba59e2f363930cc2ccc3abd2b94	EUK0634231	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0066	genus	0.986	95
279306ab15c2f2212800a28821ec7d32c4d4d005	EUK0634108	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Butyriboletus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Butyriboletus	Butyriboletus_pseudo_sp_0002	genus	0.99	95
72779285f1901d174b0e34d7413cd070419bd777	GQ890312	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_argyrionus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius argyrionus	species	0.992	94
7dfd9014e510a1404ce011b774c652cc8316611f	EUK0633879	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0061	genus	0.997	94
28a7ccde44330090a4da4285e00f0d88a4d463ee	UDB016674	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0032	genus	1	94
4d8ccdb6189d1e43c86027af4e531f25e4005c0e	KP171114	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_dewrangia	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0029	genus	0.987	93
257d376b9dbe975d0eb6a812374f625529ad9d73	DQ388811	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0030	genus	0.997	92
84a8c1dbb155f46039177eda3bbe2489c6970308	EUK0812797	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0044	genus	0.998	92
031346075bc812da6f5972df03c66a7fb4f5433d	UDB002744	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0035	genus	0.998	92
5aef8970e5b0cc0c6b82a8b576423a1f1a17bfae	EUK0634041	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0067	genus	1	92
bdfb3bac2f4b12b21622562318166b3ca562adab	EUK0444005	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0033	genus	0.995	91
c26f4b3bbd4fc6ff0a86467abfea1c4e903402de	EUK0640524	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0028	genus	0.989	91
0e93777745bbb9649b8a0c37b0532078d770ddb0	MG925393	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Ruhlandiella;s__Ruhlandiella_berolinensis	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Ruhlandiella	Ruhlandiella berolinensis	species	0.991	90
33479ca0cfdefaeef00916f8daae4edb89a35bf8	EUK0433447	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0009	genus	0.997	90
927c9067be884b9abd378c9ee7e576a99735eb9a	EUK0648234	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0033	genus	0.933	90
056d1f21de267f8060c69afec88289615230214d	KU612628	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Hydnum;s__	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum_pseudo_sp_0002	genus	1	90
6c3a1aab3ff660e17c0f00ba7cafa70ab5630935	UDB004021	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Descolea;s__Descolea_antarctica	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Descolea	Descolea antarctica	species	0.998	90
0d4f697422138cf2428be3b847e766cf875def91	EUK0439727	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Tremellodendron;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Tremellodendron	Tremellodendron_pseudo_sp_0001	genus	0.998	89
54e2ca3cbfd573a771cf95868e3286c2ca71de18	EUK1151158	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_roseopileata	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula roseopileata	species	0.997	88
7ecc87bc6d4b3eec62c9b34c23579f375c87de23	EUK0436109	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella_pseudo_sp_0004	genus	0.98	88
38647aacd08d6c1cf28acc78c81db2dd63b94a04	KP636832	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_serratoides	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe serratoides	species	0.995	87
a0e287a6e95f71a33ff4d7ae4520e863f3acf694	EUK0634462	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0041	genus	1	87
95d03896e1b0023a717001feb76814338683b087	EUK0633905	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0035	genus	1	87
f0d49e6acb466a00524ea2fdf2adad1682533635	MG553153	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0045	genus	0.96	87
0a2042d0664c66d51f55af9fdc50ca0ac9b4cef7	KP171115	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_dewrangia	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0034	genus	0.982	86
ff00175e9ef324b3ad13bb4898666102142cc30a	KJ729877	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_amygdalina	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe amygdalina	species	0.998	86
e4505af36d7f69ddf7fd3f0cd915b12c420c1b67	EUK0437619	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0068	genus	0.988	84
299c4ac6f8a10400159a0fe2b04babf38e3a9ccf	MK248715	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Ionosporus;s__Ionosporus_australis	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Ionosporus	Ionosporus australis	species	1	83
6196000c6d3ffa4e9ce95e0d778fae4464741582	EUK0634764	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0049	genus	1	83
5439173a04f15b26172a6728b6bb104d9fd3e488	EUK0634210	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0006	genus	1	82
2afb641cb984442b873e0663d91afe778ca2e618	EUK0428325	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0036	genus	0.998	82
581f088ee6bd85d9ee5453131d4affa8c2ac332a	EUK0813966	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0048	genus	0.998	82
4de0ad33ef49626e1113f80133e4c8d62d206488	EUK0809489	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Descomyces;s__	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Descomyces	Descomyces_pseudo_sp_0003	genus	1	82
ba25387a808e04136892024cedf48796755c54aa	EUK0835741	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0069	genus	0.997	82
01a767369001bec4bd4b411d37c05e91130195fe	UDB016701	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0031	genus	1	81
b58d67a19b8b14583253a0e101796708e00026a6	EUK0634313	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0012	genus	0.997	81
fcedf4d054d88e9e8d69563914d546e84c533e70	MG553084	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0051	genus	0.987	81
f14ae17adb7c5fc5e57f902bf7c5e8671d59dd92	MN854989	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0053	genus	0.975	81
c400171516730ff7663a042e80cffd8d38761d67	KP191812	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Octaviania;s__Octaviania_tasmanica	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Octaviania	Octaviania tasmanica	species	0.994	80
7efcdb41cc064a2372b17bf67ed4f252dde0112d	EUK0633878	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0046	genus	1	80
7d76def378c64daa6184a9b1406645208ea51c69	JF960703	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0047	genus	0.992	80
e4a0308499812888ac190faa4aff08d557a1f032	MH101540	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_minoscaurus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0050	genus	0.985	80
693b28814d7cbbb81a402e37725b27db7a97b33f	EUK0634787	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0037	genus	1	80
fe5ebf5c04443e9b99160d49e7db99d657c5020a	EUK0634762	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0054	genus	0.998	80
699ca1c0ba9539cda00a18ff5e6bfb83a3e1195f	EUK0633857	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0070	genus	1	80
e65dc644df95775d534bb2ad7767a644a6f4b61e	JF960785	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Hydnum;s__	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	Hydnum_pseudo_sp_0003	genus	0.996	79
86a02de84e798f8371eb2672774e911595964eed	EUK0642395	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Mesophelliaceae;g__Chondrogaster;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Mesophelliaceae	Chondrogaster	Chondrogaster_pseudo_sp_0003	genus	0.988	78
bae9f26fdc9a27131e2869951e24f203d66ff1ca	EUK0633942	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Porphyrellus;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Porphyrellus	Porphyrellus_pseudo_sp_0002	genus	0.993	77
b0521aae4a1f29094838d310fb126322167ff501	EUK0141405	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0038	genus	0.981	77
d6e4636d8c44783f16419d7fe4b6a2218d96bc2c	EUK0425832	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0056	genus	0.988	77
b03479c520876d7f2f9dba0044ce7641f1406c1e	KY697596	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0071	genus	0.983	76
31f35727b660df34654fd3f96e6797d7fcf06bde	UDB002185	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_excelsa	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0007	genus	0.899	76
b8ec705ddb147273232bac6d02c11bdfd088c4fa	EUK0832992	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0010	genus	0.893	76
873e41ee4f66449cbd7dec9b8ae994adf59a2a50	EUK1150649	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_pseudo_sp_0005	genus	0.989	75
30ca541ffd761cdcdad51f213e3f69bab3f04378	EUK0450483	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0036	genus	0.998	74
088eb66081b689f360addc545c2a0e964bef5fc6	KJ729873	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_flavoalbida	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe flavoalbida	species	1	74
e91cc4012264f4deea5cfc8adb36449c50f5b6b8	EUK0842562	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0037	genus	0.998	74
fb4b7ec15a3ef167ec06acac451199ee59ccdb15	EUK1657275	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0040	genus	0.983	74
1877d5a94e0e1f0b9c0b06cb31e593daaf29492b	EUK0423621	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Timgrovea;s__	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Timgrovea	Timgrovea_pseudo_sp_0001	genus	0.998	73
819143d4a0d1afc713542e480d900c0e4c38e1a2	EUK0634067	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella_pseudo_sp_0005	genus	0.998	73
a17c43358ebb9e099b615b1eff1c400764992e44	EUK0634784	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0032	genus	0.982	70
8d6e4829153c843e4d91b2a2eb8f6446fe73282f	KJ778852	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_eburnea	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe eburnea	species	0.998	70
c99718917629a33af94d628df818dc384632a940	AY669650	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_ardesiacus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius ardesiacus	species	1	70
edeb4834320ae472283c2acf9883abb0f4d86360	EUK0633966	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Amylascus;s__	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Amylascus	Amylascus_pseudo_sp_0001	genus	0.995	69
df3bac472b03a17c21f63303265119da265010ee	KP191827	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Descomyces;s__	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Descomyces	Descomyces_pseudo_sp_0002	genus	0.983	69
77ef9cd6878448f62a6044417c6e793737c14994	EUK0638500	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0039	genus	0.998	69
18a637dd6ebaa317cb4b1c5ba2fcabe4b8f5d9c3	EUK0636414	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_pseudo_sp_0007	genus	0.993	69
441b7fdd78522d23dea2840b37654f713e3a19d1	KY827280	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_scobifera	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe scobifera	species	1	69
af8454608e8dcba4fa396609d46dd2f1c812ef07	EUK0633879	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0073	genus	0.985	69
b2a8354471cf8fc0087f92e71a18bf6b442cb9a1	EUK0832949	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0012	genus	1	69
f0ba14cdd54b2405bbe65295eac28c976153c72f	EUK0425465	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0057	genus	0.989	68
7ef9be1c782f561e6493ef005500f32106c759a9	EUK0633929	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0072	genus	0.977	68
cb4c2b71cd8d46454ddf9464442dbb7fcc8ab750	EUK0634170	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0074	genus	0.998	68
4913838f54675ffd3a65b39da97aa8db187f5ec8	KJ756480	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_brunneidisca	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe brunneidisca	species	0.998	68
1f3c6f5f30986980bffeeec258fdffd11c17534f	KU136439	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_cremeorufus	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius cremeorufus	species	0.997	66
9364b4c1cf8e31cd67455d05a659add130201b9f	KP308786	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Astrosporina;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Astrosporina	Astrosporina_pseudo_sp_0003	genus	0.998	66
125934cf722910cae67d3f112ead47ca3c394cfb	EUK0645290	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_pseudo_sp_0008	genus	0.965	66
2a8f99f2275b9fc8fc23ff76687c511c66506c03	EUK0634235	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0041	genus	1	66
1df591a160d9d435a87fabde0c3b8057ede070bd	EUK0634114	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0013	genus	1	65
